Order ID,Customer Name,Ship Mode,Order Date,Ship Date,Measure Names,Measure Values
AZ-2011-3714764,Ashton Charles,Economy,3/11/2011,3/15/2011,% of Total ProfitMargin along Table (Down),1.614704813
AZ-2011-3714764,Ashton Charles,Economy,3/11/2011,3/15/2011,Profit,14
AZ-2011-3714764,Ashton Charles,Economy,3/11/2011,3/15/2011,% of Total Discount along Table (Down),0
AZ-2011-3714764,Ashton Charles,Economy,3/11/2011,3/15/2011,Quantity,3
AZ-2011-3714764,Ashton Charles,Economy,3/11/2011,3/15/2011,Sales,72
AZ-2011-3706904,Hayley Swanston,Economy,10/8/2011,10/12/2011,% of Total ProfitMargin along Table (Down),1.738087573
AZ-2011-3706904,Hayley Swanston,Economy,10/8/2011,10/12/2011,Profit,27
AZ-2011-3706904,Hayley Swanston,Economy,10/8/2011,10/12/2011,% of Total Discount along Table (Down),0
AZ-2011-3706904,Hayley Swanston,Economy,10/8/2011,10/12/2011,Quantity,4
AZ-2011-3706904,Hayley Swanston,Economy,10/8/2011,10/12/2011,Sales,129
AZ-2011-3674097,Tom Charlton,Economy,8/9/2011,8/15/2011,% of Total ProfitMargin along Table (Down),2.799342969
AZ-2011-3674097,Tom Charlton,Economy,8/9/2011,8/15/2011,Profit,179
AZ-2011-3674097,Tom Charlton,Economy,8/9/2011,8/15/2011,% of Total Discount along Table (Down),0
AZ-2011-3674097,Tom Charlton,Economy,8/9/2011,8/15/2011,Quantity,14
AZ-2011-3674097,Tom Charlton,Economy,8/9/2011,8/15/2011,Sales,531
AZ-2011-3640757,Milla Hollinworth,Priority,9/21/2011,9/23/2011,% of Total ProfitMargin along Table (Down),3.460081743
AZ-2011-3640757,Milla Hollinworth,Priority,9/21/2011,9/23/2011,Profit,15
AZ-2011-3640757,Milla Hollinworth,Priority,9/21/2011,9/23/2011,% of Total Discount along Table (Down),0
AZ-2011-3640757,Milla Hollinworth,Priority,9/21/2011,9/23/2011,Quantity,3
AZ-2011-3640757,Milla Hollinworth,Priority,9/21/2011,9/23/2011,Sales,36
AZ-2011-3586083,Elijah Ruatoka,Economy Plus,10/24/2011,10/28/2011,% of Total ProfitMargin along Table (Down),2.968308423
AZ-2011-3586083,Elijah Ruatoka,Economy Plus,10/24/2011,10/28/2011,Profit,84
AZ-2011-3586083,Elijah Ruatoka,Economy Plus,10/24/2011,10/28/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-3586083,Elijah Ruatoka,Economy Plus,10/24/2011,10/28/2011,Quantity,7
AZ-2011-3586083,Elijah Ruatoka,Economy Plus,10/24/2011,10/28/2011,Sales,235
AZ-2011-3556179,Paige Horsfall,Economy,3/23/2011,3/27/2011,% of Total ProfitMargin along Table (Down),0.801962871
AZ-2011-3556179,Paige Horsfall,Economy,3/23/2011,3/27/2011,Profit,93
AZ-2011-3556179,Paige Horsfall,Economy,3/23/2011,3/27/2011,% of Total Discount along Table (Down),0
AZ-2011-3556179,Paige Horsfall,Economy,3/23/2011,3/27/2011,Quantity,11
AZ-2011-3556179,Paige Horsfall,Economy,3/23/2011,3/27/2011,Sales,963
AZ-2011-3535148,Georgina Arnold,Economy,8/25/2011,8/29/2011,% of Total ProfitMargin along Table (Down),1.953928514
AZ-2011-3535148,Georgina Arnold,Economy,8/25/2011,8/29/2011,Profit,8
AZ-2011-3535148,Georgina Arnold,Economy,8/25/2011,8/29/2011,% of Total Discount along Table (Down),0
AZ-2011-3535148,Georgina Arnold,Economy,8/25/2011,8/29/2011,Quantity,3
AZ-2011-3535148,Georgina Arnold,Economy,8/25/2011,8/29/2011,Sales,34
AZ-2011-3515834,Molly Crawford,Priority,6/1/2011,6/4/2011,% of Total ProfitMargin along Table (Down),2.642244240
AZ-2011-3515834,Molly Crawford,Priority,6/1/2011,6/4/2011,Profit,7
AZ-2011-3515834,Molly Crawford,Priority,6/1/2011,6/4/2011,% of Total Discount along Table (Down),0
AZ-2011-3515834,Molly Crawford,Priority,6/1/2011,6/4/2011,Quantity,2
AZ-2011-3515834,Molly Crawford,Priority,6/1/2011,6/4/2011,Sales,22
AZ-2011-3509727,Elise Ali,Economy,12/1/2011,12/6/2011,% of Total ProfitMargin along Table (Down),3.902417360
AZ-2011-3509727,Elise Ali,Economy,12/1/2011,12/6/2011,Profit,844
AZ-2011-3509727,Elise Ali,Economy,12/1/2011,12/6/2011,% of Total Discount along Table (Down),0
AZ-2011-3509727,Elise Ali,Economy,12/1/2011,12/6/2011,Quantity,7
AZ-2011-3509727,Elise Ali,Economy,12/1/2011,12/6/2011,Sales,1796
AZ-2011-3485437,Lillian Davis,Priority,12/27/2011,12/29/2011,% of Total ProfitMargin along Table (Down),3.643677917
AZ-2011-3485437,Lillian Davis,Priority,12/27/2011,12/29/2011,Profit,86
AZ-2011-3485437,Lillian Davis,Priority,12/27/2011,12/29/2011,% of Total Discount along Table (Down),0
AZ-2011-3485437,Lillian Davis,Priority,12/27/2011,12/29/2011,Quantity,8
AZ-2011-3485437,Lillian Davis,Priority,12/27/2011,12/29/2011,Sales,196
AZ-2011-3434177,Ryan Price,Economy,5/18/2011,5/24/2011,% of Total ProfitMargin along Table (Down),1.014913603
AZ-2011-3434177,Ryan Price,Economy,5/18/2011,5/24/2011,Profit,258
AZ-2011-3434177,Ryan Price,Economy,5/18/2011,5/24/2011,% of Total Discount along Table (Down),0
AZ-2011-3434177,Ryan Price,Economy,5/18/2011,5/24/2011,Quantity,15
AZ-2011-3434177,Ryan Price,Economy,5/18/2011,5/24/2011,Sales,2111
AZ-2011-340357,Jessica Paramor,Economy Plus,12/28/2011,1/1/2012,% of Total ProfitMargin along Table (Down),1.723512415
AZ-2011-340357,Jessica Paramor,Economy Plus,12/28/2011,1/1/2012,Profit,22
AZ-2011-340357,Jessica Paramor,Economy Plus,12/28/2011,1/1/2012,% of Total Discount along Table (Down),0
AZ-2011-340357,Jessica Paramor,Economy Plus,12/28/2011,1/1/2012,Quantity,11
AZ-2011-340357,Jessica Paramor,Economy Plus,12/28/2011,1/1/2012,Sales,106
AZ-2011-3378761,Oscar Serena,Economy,11/23/2011,11/27/2011,% of Total ProfitMargin along Table (Down),1.973235188
AZ-2011-3378761,Oscar Serena,Economy,11/23/2011,11/27/2011,Profit,499
AZ-2011-3378761,Oscar Serena,Economy,11/23/2011,11/27/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-3378761,Oscar Serena,Economy,11/23/2011,11/27/2011,Quantity,25
AZ-2011-3378761,Oscar Serena,Economy,11/23/2011,11/27/2011,Sales,2100
AZ-2011-3348631,Ebony Sadlier,Economy Plus,5/3/2011,5/7/2011,% of Total ProfitMargin along Table (Down),2.656488144
AZ-2011-3348631,Ebony Sadlier,Economy Plus,5/3/2011,5/7/2011,Profit,373
AZ-2011-3348631,Ebony Sadlier,Economy Plus,5/3/2011,5/7/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-3348631,Ebony Sadlier,Economy Plus,5/3/2011,5/7/2011,Quantity,12
AZ-2011-3348631,Ebony Sadlier,Economy Plus,5/3/2011,5/7/2011,Sales,1166
AZ-2011-332801,Koby Tompson,Economy,4/19/2011,4/25/2011,% of Total ProfitMargin along Table (Down),1.200606677
AZ-2011-332801,Koby Tompson,Economy,4/19/2011,4/25/2011,Profit,12
AZ-2011-332801,Koby Tompson,Economy,4/19/2011,4/25/2011,% of Total Discount along Table (Down),0
AZ-2011-332801,Koby Tompson,Economy,4/19/2011,4/25/2011,Quantity,3
AZ-2011-332801,Koby Tompson,Economy,4/19/2011,4/25/2011,Sales,83
AZ-2011-3308302,Carrie Boots,Economy Plus,6/7/2011,6/9/2011,% of Total ProfitMargin along Table (Down),1.249740416
AZ-2011-3308302,Carrie Boots,Economy Plus,6/7/2011,6/9/2011,Profit,76
AZ-2011-3308302,Carrie Boots,Economy Plus,6/7/2011,6/9/2011,% of Total Discount along Table (Down),0.000290816
AZ-2011-3308302,Carrie Boots,Economy Plus,6/7/2011,6/9/2011,Quantity,15
AZ-2011-3308302,Carrie Boots,Economy Plus,6/7/2011,6/9/2011,Sales,505
AZ-2011-3304186,Benjamin Lee,Economy Plus,4/18/2011,4/20/2011,% of Total ProfitMargin along Table (Down),-1.513606595
AZ-2011-3304186,Benjamin Lee,Economy Plus,4/18/2011,4/20/2011,Profit,-220
AZ-2011-3304186,Benjamin Lee,Economy Plus,4/18/2011,4/20/2011,% of Total Discount along Table (Down),0.000930611
AZ-2011-3304186,Benjamin Lee,Economy Plus,4/18/2011,4/20/2011,Quantity,32
AZ-2011-3304186,Benjamin Lee,Economy Plus,4/18/2011,4/20/2011,Sales,1207
AZ-2011-3293357,Skye McCaffrey,Economy,4/6/2011,4/12/2011,% of Total ProfitMargin along Table (Down),2.410895666
AZ-2011-3293357,Skye McCaffrey,Economy,4/6/2011,4/12/2011,Profit,18
AZ-2011-3293357,Skye McCaffrey,Economy,4/6/2011,4/12/2011,% of Total Discount along Table (Down),0
AZ-2011-3293357,Skye McCaffrey,Economy,4/6/2011,4/12/2011,Quantity,4
AZ-2011-3293357,Skye McCaffrey,Economy,4/6/2011,4/12/2011,Sales,62
AZ-2011-3252710,Archie Whittaker,Economy Plus,7/22/2011,7/24/2011,% of Total ProfitMargin along Table (Down),1.819274558
AZ-2011-3252710,Archie Whittaker,Economy Plus,7/22/2011,7/24/2011,Profit,333
AZ-2011-3252710,Archie Whittaker,Economy Plus,7/22/2011,7/24/2011,% of Total Discount along Table (Down),0
AZ-2011-3252710,Archie Whittaker,Economy Plus,7/22/2011,7/24/2011,Quantity,7
AZ-2011-3252710,Archie Whittaker,Economy Plus,7/22/2011,7/24/2011,Sales,1520
AZ-2011-3247022,Louis Wilson,Economy,5/26/2011,6/2/2011,% of Total ProfitMargin along Table (Down),1.827648417
AZ-2011-3247022,Louis Wilson,Economy,5/26/2011,6/2/2011,Profit,252
AZ-2011-3247022,Louis Wilson,Economy,5/26/2011,6/2/2011,% of Total Discount along Table (Down),0.000465306
AZ-2011-3247022,Louis Wilson,Economy,5/26/2011,6/2/2011,Quantity,19
AZ-2011-3247022,Louis Wilson,Economy,5/26/2011,6/2/2011,Sales,1145
AZ-2011-3234061,Gemma Sharp,Economy Plus,11/2/2011,11/7/2011,% of Total ProfitMargin along Table (Down),1.737279536
AZ-2011-3234061,Gemma Sharp,Economy Plus,11/2/2011,11/7/2011,Profit,50
AZ-2011-3234061,Gemma Sharp,Economy Plus,11/2/2011,11/7/2011,% of Total Discount along Table (Down),0
AZ-2011-3234061,Gemma Sharp,Economy Plus,11/2/2011,11/7/2011,Quantity,6
AZ-2011-3234061,Gemma Sharp,Economy Plus,11/2/2011,11/7/2011,Sales,239
AZ-2011-3227418,Kiara Allen,Economy,8/9/2011,8/13/2011,% of Total ProfitMargin along Table (Down),1.126339803
AZ-2011-3227418,Kiara Allen,Economy,8/9/2011,8/13/2011,Profit,110
AZ-2011-3227418,Kiara Allen,Economy,8/9/2011,8/13/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-3227418,Kiara Allen,Economy,8/9/2011,8/13/2011,Quantity,6
AZ-2011-3227418,Kiara Allen,Economy,8/9/2011,8/13/2011,Sales,811
AZ-2011-3223139,Anna Moreton,Priority,8/9/2011,8/10/2011,% of Total ProfitMargin along Table (Down),1.394135126
AZ-2011-3223139,Anna Moreton,Priority,8/9/2011,8/10/2011,Profit,46
AZ-2011-3223139,Anna Moreton,Priority,8/9/2011,8/10/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-3223139,Anna Moreton,Priority,8/9/2011,8/10/2011,Quantity,5
AZ-2011-3223139,Anna Moreton,Priority,8/9/2011,8/10/2011,Sales,274
AZ-2011-3213049,Gracie Hunter,Economy Plus,8/27/2011,8/29/2011,% of Total ProfitMargin along Table (Down),0.660306705
AZ-2011-3213049,Gracie Hunter,Economy Plus,8/27/2011,8/29/2011,Profit,59
AZ-2011-3213049,Gracie Hunter,Economy Plus,8/27/2011,8/29/2011,% of Total Discount along Table (Down),0
AZ-2011-3213049,Gracie Hunter,Economy Plus,8/27/2011,8/29/2011,Quantity,3
AZ-2011-3213049,Gracie Hunter,Economy Plus,8/27/2011,8/29/2011,Sales,742
AZ-2011-3190941,Joshua Romero,Priority,3/9/2011,3/12/2011,% of Total ProfitMargin along Table (Down),2.840390143
AZ-2011-3190941,Joshua Romero,Priority,3/9/2011,3/12/2011,Profit,144
AZ-2011-3190941,Joshua Romero,Priority,3/9/2011,3/12/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-3190941,Joshua Romero,Priority,3/9/2011,3/12/2011,Quantity,11
AZ-2011-3190941,Joshua Romero,Priority,3/9/2011,3/12/2011,Sales,421
AZ-2011-3182961,Norma McCowan,Priority,8/9/2011,8/11/2011,% of Total ProfitMargin along Table (Down),1.751491513
AZ-2011-3182961,Norma McCowan,Priority,8/9/2011,8/11/2011,Profit,313
AZ-2011-3182961,Norma McCowan,Priority,8/9/2011,8/11/2011,% of Total Discount along Table (Down),0
AZ-2011-3182961,Norma McCowan,Priority,8/9/2011,8/11/2011,Quantity,7
AZ-2011-3182961,Norma McCowan,Priority,8/9/2011,8/11/2011,Sales,1484
AZ-2011-3149617,David Harney,Priority,9/27/2011,9/29/2011,% of Total ProfitMargin along Table (Down),0.581875608
AZ-2011-3149617,David Harney,Priority,9/27/2011,9/29/2011,Profit,70
AZ-2011-3149617,David Harney,Priority,9/27/2011,9/29/2011,% of Total Discount along Table (Down),0.000174490
AZ-2011-3149617,David Harney,Priority,9/27/2011,9/29/2011,Quantity,4
AZ-2011-3149617,David Harney,Priority,9/27/2011,9/29/2011,Sales,999
AZ-2011-3127133,Hershel Snyder,Economy,9/19/2011,9/23/2011,% of Total ProfitMargin along Table (Down),1.853400307
AZ-2011-3127133,Hershel Snyder,Economy,9/19/2011,9/23/2011,Profit,77
AZ-2011-3127133,Hershel Snyder,Economy,9/19/2011,9/23/2011,% of Total Discount along Table (Down),0
AZ-2011-3127133,Hershel Snyder,Economy,9/19/2011,9/23/2011,Quantity,9
AZ-2011-3127133,Hershel Snyder,Economy,9/19/2011,9/23/2011,Sales,345
AZ-2011-3120181,Daniel Hamilton,Economy,10/10/2011,10/16/2011,% of Total ProfitMargin along Table (Down),1.525984769
AZ-2011-3120181,Daniel Hamilton,Economy,10/10/2011,10/16/2011,Profit,43
AZ-2011-3120181,Daniel Hamilton,Economy,10/10/2011,10/16/2011,% of Total Discount along Table (Down),0
AZ-2011-3120181,Daniel Hamilton,Economy,10/10/2011,10/16/2011,Quantity,7
AZ-2011-3120181,Daniel Hamilton,Economy,10/10/2011,10/16/2011,Sales,234
AZ-2011-3117259,Kiera Chandler,Economy Plus,8/8/2011,8/12/2011,% of Total ProfitMargin along Table (Down),2.334512983
AZ-2011-3117259,Kiera Chandler,Economy Plus,8/8/2011,8/12/2011,Profit,70
AZ-2011-3117259,Kiera Chandler,Economy Plus,8/8/2011,8/12/2011,% of Total Discount along Table (Down),0.000174490
AZ-2011-3117259,Kiera Chandler,Economy Plus,8/8/2011,8/12/2011,Quantity,6
AZ-2011-3117259,Kiera Chandler,Economy Plus,8/8/2011,8/12/2011,Sales,249
AZ-2011-3114201,Mohammed Fox,Economy,4/29/2011,5/3/2011,% of Total ProfitMargin along Table (Down),1.795501877
AZ-2011-3114201,Mohammed Fox,Economy,4/29/2011,5/3/2011,Profit,8
AZ-2011-3114201,Mohammed Fox,Economy,4/29/2011,5/3/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-3114201,Mohammed Fox,Economy,4/29/2011,5/3/2011,Quantity,4
AZ-2011-3114201,Mohammed Fox,Economy,4/29/2011,5/3/2011,Sales,37
AZ-2011-310635,Susan Williams,Economy,6/16/2011,6/20/2011,% of Total ProfitMargin along Table (Down),3.629977972
AZ-2011-310635,Susan Williams,Economy,6/16/2011,6/20/2011,Profit,292
AZ-2011-310635,Susan Williams,Economy,6/16/2011,6/20/2011,% of Total Discount along Table (Down),0
AZ-2011-310635,Susan Williams,Economy,6/16/2011,6/20/2011,Quantity,7
AZ-2011-310635,Susan Williams,Economy,6/16/2011,6/20/2011,Sales,668
AZ-2011-3101381,Devin Huddleston,Economy,9/27/2011,10/1/2011,% of Total ProfitMargin along Table (Down),2.076049046
AZ-2011-3101381,Devin Huddleston,Economy,9/27/2011,10/1/2011,Profit,8
AZ-2011-3101381,Devin Huddleston,Economy,9/27/2011,10/1/2011,% of Total Discount along Table (Down),0
AZ-2011-3101381,Devin Huddleston,Economy,9/27/2011,10/1/2011,Quantity,5
AZ-2011-3101381,Devin Huddleston,Economy,9/27/2011,10/1/2011,Sales,32
AZ-2011-309750,Milla Hollinworth,Economy,5/19/2011,5/23/2011,% of Total ProfitMargin along Table (Down),1.695927389
AZ-2011-309750,Milla Hollinworth,Economy,5/19/2011,5/23/2011,Profit,145
AZ-2011-309750,Milla Hollinworth,Economy,5/19/2011,5/23/2011,% of Total Discount along Table (Down),0
AZ-2011-309750,Milla Hollinworth,Economy,5/19/2011,5/23/2011,Quantity,18
AZ-2011-309750,Milla Hollinworth,Economy,5/19/2011,5/23/2011,Sales,710
AZ-2011-3096034,Katie Thom,Economy,12/19/2011,12/23/2011,% of Total ProfitMargin along Table (Down),2.453512508
AZ-2011-3096034,Katie Thom,Economy,12/19/2011,12/23/2011,Profit,39
AZ-2011-3096034,Katie Thom,Economy,12/19/2011,12/23/2011,% of Total Discount along Table (Down),0
AZ-2011-3096034,Katie Thom,Economy,12/19/2011,12/23/2011,Quantity,6
AZ-2011-3096034,Katie Thom,Economy,12/19/2011,12/23/2011,Sales,132
AZ-2011-3089735,Alexandra Macdonald,Economy,4/5/2011,4/9/2011,% of Total ProfitMargin along Table (Down),2.163891925
AZ-2011-3089735,Alexandra Macdonald,Economy,4/5/2011,4/9/2011,Profit,622
AZ-2011-3089735,Alexandra Macdonald,Economy,4/5/2011,4/9/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-3089735,Alexandra Macdonald,Economy,4/5/2011,4/9/2011,Quantity,17
AZ-2011-3089735,Alexandra Macdonald,Economy,4/5/2011,4/9/2011,Sales,2387
AZ-2011-3081666,Isabella Falkiner,Priority,9/24/2011,9/27/2011,% of Total ProfitMargin along Table (Down),3.642191308
AZ-2011-3081666,Isabella Falkiner,Priority,9/24/2011,9/27/2011,Profit,25
AZ-2011-3081666,Isabella Falkiner,Priority,9/24/2011,9/27/2011,% of Total Discount along Table (Down),0
AZ-2011-3081666,Isabella Falkiner,Priority,9/24/2011,9/27/2011,Quantity,3
AZ-2011-3081666,Isabella Falkiner,Priority,9/24/2011,9/27/2011,Sales,57
AZ-2011-3059419,Kai Leonard,Priority,1/19/2011,1/21/2011,% of Total ProfitMargin along Table (Down),3.633085830
AZ-2011-3059419,Kai Leonard,Priority,1/19/2011,1/21/2011,Profit,21
AZ-2011-3059419,Kai Leonard,Priority,1/19/2011,1/21/2011,% of Total Discount along Table (Down),0
AZ-2011-3059419,Kai Leonard,Priority,1/19/2011,1/21/2011,Quantity,3
AZ-2011-3059419,Kai Leonard,Priority,1/19/2011,1/21/2011,Sales,48
AZ-2011-3020021,Bianca Whitford,Economy,6/2/2011,6/7/2011,% of Total ProfitMargin along Table (Down),1.629354132
AZ-2011-3020021,Bianca Whitford,Economy,6/2/2011,6/7/2011,Profit,414
AZ-2011-3020021,Bianca Whitford,Economy,6/2/2011,6/7/2011,% of Total Discount along Table (Down),0.000232653
AZ-2011-3020021,Bianca Whitford,Economy,6/2/2011,6/7/2011,Quantity,7
AZ-2011-3020021,Bianca Whitford,Economy,6/2/2011,6/7/2011,Sales,2110
AZ-2011-3004753,Ruby Blomfield,Economy,11/3/2011,11/7/2011,% of Total ProfitMargin along Table (Down),2.994029916
AZ-2011-3004753,Ruby Blomfield,Economy,11/3/2011,11/7/2011,Profit,53
AZ-2011-3004753,Ruby Blomfield,Economy,11/3/2011,11/7/2011,% of Total Discount along Table (Down),0
AZ-2011-3004753,Ruby Blomfield,Economy,11/3/2011,11/7/2011,Quantity,3
AZ-2011-3004753,Ruby Blomfield,Economy,11/3/2011,11/7/2011,Sales,147
AZ-2011-3004709,Ethan Barrett,Economy,9/19/2011,9/23/2011,% of Total ProfitMargin along Table (Down),2.443292379
AZ-2011-3004709,Ethan Barrett,Economy,9/19/2011,9/23/2011,Profit,326
AZ-2011-3004709,Ethan Barrett,Economy,9/19/2011,9/23/2011,% of Total Discount along Table (Down),0.000174490
AZ-2011-3004709,Ethan Barrett,Economy,9/19/2011,9/23/2011,Quantity,2
AZ-2011-3004709,Ethan Barrett,Economy,9/19/2011,9/23/2011,Sales,1108
AZ-2011-2986519,Kerry Dorsey,Priority,11/24/2011,11/26/2011,% of Total ProfitMargin along Table (Down),1.989218097
AZ-2011-2986519,Kerry Dorsey,Priority,11/24/2011,11/26/2011,Profit,315
AZ-2011-2986519,Kerry Dorsey,Priority,11/24/2011,11/26/2011,% of Total Discount along Table (Down),0
AZ-2011-2986519,Kerry Dorsey,Priority,11/24/2011,11/26/2011,Quantity,8
AZ-2011-2986519,Kerry Dorsey,Priority,11/24/2011,11/26/2011,Sales,1315
AZ-2011-297789,Lewis Greenwood,Economy Plus,12/8/2011,12/10/2011,% of Total ProfitMargin along Table (Down),3.163503308
AZ-2011-297789,Lewis Greenwood,Economy Plus,12/8/2011,12/10/2011,Profit,40
AZ-2011-297789,Lewis Greenwood,Economy Plus,12/8/2011,12/10/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-297789,Lewis Greenwood,Economy Plus,12/8/2011,12/10/2011,Quantity,5
AZ-2011-297789,Lewis Greenwood,Economy Plus,12/8/2011,12/10/2011,Sales,105
AZ-2011-2956456,Shelby Dunston,Economy,2/8/2011,2/13/2011,% of Total ProfitMargin along Table (Down),1.660839237
AZ-2011-2956456,Shelby Dunston,Economy,2/8/2011,2/13/2011,Profit,22
AZ-2011-2956456,Shelby Dunston,Economy,2/8/2011,2/13/2011,% of Total Discount along Table (Down),0
AZ-2011-2956456,Shelby Dunston,Economy,2/8/2011,2/13/2011,Quantity,6
AZ-2011-2956456,Shelby Dunston,Economy,2/8/2011,2/13/2011,Sales,110
AZ-2011-2948812,Eva Butler,Priority,6/6/2011,6/9/2011,% of Total ProfitMargin along Table (Down),2.042383385
AZ-2011-2948812,Eva Butler,Priority,6/6/2011,6/9/2011,Profit,273
AZ-2011-2948812,Eva Butler,Priority,6/6/2011,6/9/2011,% of Total Discount along Table (Down),0.000290816
AZ-2011-2948812,Eva Butler,Priority,6/6/2011,6/9/2011,Quantity,30
AZ-2011-2948812,Eva Butler,Priority,6/6/2011,6/9/2011,Sales,1110
AZ-2011-2939440,Tegan Savage,Economy Plus,2/18/2011,2/22/2011,% of Total ProfitMargin along Table (Down),2.200257108
AZ-2011-2939440,Tegan Savage,Economy Plus,2/18/2011,2/22/2011,Profit,31
AZ-2011-2939440,Tegan Savage,Economy Plus,2/18/2011,2/22/2011,% of Total Discount along Table (Down),0
AZ-2011-2939440,Tegan Savage,Economy Plus,2/18/2011,2/22/2011,Quantity,12
AZ-2011-2939440,Tegan Savage,Economy Plus,2/18/2011,2/22/2011,Sales,117
AZ-2011-2918397,Fredrick Beveridge,Priority,1/7/2011,1/8/2011,% of Total ProfitMargin along Table (Down),1.662676448
AZ-2011-2918397,Fredrick Beveridge,Priority,1/7/2011,1/8/2011,Profit,181
AZ-2011-2918397,Fredrick Beveridge,Priority,1/7/2011,1/8/2011,% of Total Discount along Table (Down),0.000232653
AZ-2011-2918397,Fredrick Beveridge,Priority,1/7/2011,1/8/2011,Quantity,8
AZ-2011-2918397,Fredrick Beveridge,Priority,1/7/2011,1/8/2011,Sales,904
AZ-2011-2905039,Andres Woodruff,Economy,12/6/2011,12/11/2011,% of Total ProfitMargin along Table (Down),2.489912956
AZ-2011-2905039,Andres Woodruff,Economy,12/6/2011,12/11/2011,Profit,370
AZ-2011-2905039,Andres Woodruff,Economy,12/6/2011,12/11/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-2905039,Andres Woodruff,Economy,12/6/2011,12/11/2011,Quantity,3
AZ-2011-2905039,Andres Woodruff,Economy,12/6/2011,12/11/2011,Sales,1234
AZ-2011-2892090,Isabelle Vaughan,Immediate,12/8/2011,12/8/2011,% of Total ProfitMargin along Table (Down),2.827502381
AZ-2011-2892090,Isabelle Vaughan,Immediate,12/8/2011,12/8/2011,Profit,111
AZ-2011-2892090,Isabelle Vaughan,Immediate,12/8/2011,12/8/2011,% of Total Discount along Table (Down),0
AZ-2011-2892090,Isabelle Vaughan,Immediate,12/8/2011,12/8/2011,Quantity,2
AZ-2011-2892090,Isabelle Vaughan,Immediate,12/8/2011,12/8/2011,Sales,326
AZ-2011-2884922,Courtney Hancock,Economy,6/27/2011,7/2/2011,% of Total ProfitMargin along Table (Down),0.976964257
AZ-2011-2884922,Courtney Hancock,Economy,6/27/2011,7/2/2011,Profit,2
AZ-2011-2884922,Courtney Hancock,Economy,6/27/2011,7/2/2011,% of Total Discount along Table (Down),0
AZ-2011-2884922,Courtney Hancock,Economy,6/27/2011,7/2/2011,Quantity,2
AZ-2011-2884922,Courtney Hancock,Economy,6/27/2011,7/2/2011,Sales,17
AZ-2011-2881763,Louise Winter,Economy Plus,11/14/2011,11/16/2011,% of Total ProfitMargin along Table (Down),2.609890229
AZ-2011-2881763,Louise Winter,Economy Plus,11/14/2011,11/16/2011,Profit,22
AZ-2011-2881763,Louise Winter,Economy Plus,11/14/2011,11/16/2011,% of Total Discount along Table (Down),0
AZ-2011-2881763,Louise Winter,Economy Plus,11/14/2011,11/16/2011,Quantity,3
AZ-2011-2881763,Louise Winter,Economy Plus,11/14/2011,11/16/2011,Sales,70
AZ-2011-2875746,Harry Ahmed,Economy,6/8/2011,6/12/2011,% of Total ProfitMargin along Table (Down),3.679074258
AZ-2011-2875746,Harry Ahmed,Economy,6/8/2011,6/12/2011,Profit,35
AZ-2011-2875746,Harry Ahmed,Economy,6/8/2011,6/12/2011,% of Total Discount along Table (Down),0
AZ-2011-2875746,Harry Ahmed,Economy,6/8/2011,6/12/2011,Quantity,5
AZ-2011-2875746,Harry Ahmed,Economy,6/8/2011,6/12/2011,Sales,79
AZ-2011-2859436,Aaron Davey,Economy,9/22/2011,9/29/2011,% of Total ProfitMargin along Table (Down),1.962089313
AZ-2011-2859436,Aaron Davey,Economy,9/22/2011,9/29/2011,Profit,99
AZ-2011-2859436,Aaron Davey,Economy,9/22/2011,9/29/2011,% of Total Discount along Table (Down),0
AZ-2011-2859436,Aaron Davey,Economy,9/22/2011,9/29/2011,Quantity,9
AZ-2011-2859436,Aaron Davey,Economy,9/22/2011,9/29/2011,Sales,419
AZ-2011-2851167,Ruby Blomfield,Economy,8/17/2011,8/21/2011,% of Total ProfitMargin along Table (Down),1.816542915
AZ-2011-2851167,Ruby Blomfield,Economy,8/17/2011,8/21/2011,Profit,7
AZ-2011-2851167,Ruby Blomfield,Economy,8/17/2011,8/21/2011,% of Total Discount along Table (Down),0
AZ-2011-2851167,Ruby Blomfield,Economy,8/17/2011,8/21/2011,Quantity,3
AZ-2011-2851167,Ruby Blomfield,Economy,8/17/2011,8/21/2011,Sales,32
AZ-2011-2847355,Gemma Curlewis,Immediate,8/25/2011,8/25/2011,% of Total ProfitMargin along Table (Down),0.218531478
AZ-2011-2847355,Gemma Curlewis,Immediate,8/25/2011,8/25/2011,Profit,2
AZ-2011-2847355,Gemma Curlewis,Immediate,8/25/2011,8/25/2011,% of Total Discount along Table (Down),0
AZ-2011-2847355,Gemma Curlewis,Immediate,8/25/2011,8/25/2011,Quantity,5
AZ-2011-2847355,Gemma Curlewis,Immediate,8/25/2011,8/25/2011,Sales,76
AZ-2011-2831492,Jasper Neighbour,Economy Plus,7/27/2011,7/31/2011,% of Total ProfitMargin along Table (Down),2.124329256
